18.050 	 -61.136 	 60.760 
18.100 	 -61.051 	 60.753 
18.150 	 -60.966 	 60.746 
18.200 	 -60.881 	 60.739 
18.250 	 -60.796 	 60.732 
18.300 	 -60.712 	 60.725 
18.350 	 -60.628 	 60.718 
18.400 	 -60.544 	 60.711 
18.450 	 -60.460 	 60.704 
18.500 	 -60.377 	 60.697 
18.550 	 -60.294 	 60.690 
18.600 	 -60.211 	 60.683 
18.650 	 -60.128 	 60.676 
18.700 	 -60.046 	 60.670 
18.750 	 -59.964 	 60.663 
18.800 	 -59.882 	 60.656 
18.850 	 -59.800 	 60.649 
18.900 	 -59.719 	 60.643 
18.950 	 -59.638 	 60.636 
19.000 	 -59.557 	 60.629 
19.050 	 -59.476 	 60.623 
19.100 	 -59.395 	 60.616 
19.150 	 -59.315 	 60.610 
19.200 	 -59.235 	 60.603 
19.250 	 -59.156 	 60.596 
19.300 	 -59.076 	 60.590 
19.350 	 -58.997 	 60.584 
19.400 	 -58.918 	 60.577 
19.450 	 -58.839 	 60.571 
19.500 	 -58.760 	 60.564 
19.550 	 -58.682 	 60.558 
19.600 	 -58.604 	 60.552 
19.650 	 -58.526 	 60.545 
19.700 	 -58.448 	 60.539 
19.750 	 -58.371 	 60.533 
19.800 	 -58.294 	 60.527 
19.850 	 -58.217 	 60.521 
19.900 	 -58.140 	 60.514 
19.950 	 -58.063 	 60.508 
20.000 	 -57.987 	 60.502 
20.050 	 -57.911 	 60.496 
20.100 	 -57.835 	 60.490 
20.150 	 -57.759 	 60.484 
20.200 	 -57.684 	 60.478 
20.250 	 -57.609 	 60.472 
20.300 	 -57.534 	 60.466 
20.350 	 -57.459 	 60.460 
20.400 	 -57.385 	 60.454 
20.450 	 -57.310 	 60.449 
20.500 	 -57.236 	 60.443 
20.550 	 -57.162 	 60.437 
20.600 	 -57.089 	 60.431 
20.650 	 -57.015 	 60.425 
20.700 	 -56.942 	 60.420 
20.750 	 -56.869 	 60.414 
20.800 	 -56.796 	 60.408 
20.850 	 -56.723 	 60.403 
20.900 	 -56.651 	 60.397 
20.950 	 -56.579 	 60.391 
21.000 	 -56.507 	 60.386 
21.050 	 -56.435 	 60.380 
21.100 	 -56.363 	 60.375 
21.150 	 -56.292 	 60.369 
21.200 	 -56.221 	 60.364 
21.250 	 -56.150 	 60.358 
21.300 	 -56.079 	 60.353 
21.350 	 -56.008 	 60.348 
21.400 	 -55.938 	 60.342 
21.450 	 -55.868 	 60.337 
21.500 	 -55.798 	 60.331 
21.550 	 -55.728 	 60.326 
21.600 	 -55.658 	 60.321 
21.650 	 -55.589 	 60.316 
21.700 	 -55.520 	 60.310 
21.750 	 -55.451 	 60.305 
21.800 	 -55.382 	 60.300 
21.850 	 -55.313 	 60.295 
21.900 	 -55.245 	 60.290 
21.950 	 -55.177 	 60.285 
22.000 	 -55.108 	 60.279 
22.050 	 -55.041 	 60.274 
22.100 	 -54.973 	 60.269 
22.150 	 -54.905 	 60.264 
22.200 	 -54.838 	 60.259 
22.250 	 -54.771 	 60.254 
22.300 	 -54.704 	 60.249 
22.350 	 -54.637 	 60.244 
22.400 	 -54.571 	 60.240 
22.450 	 -54.504 	 60.235 
22.500 	 -54.438 	 60.230 
22.550 	 -54.372 	 60.225 
22.600 	 -54.306 	 60.220 
22.650 	 -54.240 	 60.215 
22.700 	 -54.175 	 60.211 
22.750 	 -54.109 	 60.206 
22.800 	 -54.044 	 60.201 
22.850 	 -53.979 	 60.196 
22.900 	 -53.914 	 60.192 
22.950 	 -53.849 	 60.187 
23.000 	 -53.785 	 60.182 
23.050 	 -53.721 	 60.178 
23.100 	 -53.656 	 60.173 
23.150 	 -53.592 	 60.169 
23.200 	 -53.528 	 60.164 
23.250 	 -53.465 	 60.160 
23.300 	 -53.401 	 60.155 
23.350 	 -53.338 	 60.151 
23.400 	 -53.274 	 60.146 
23.450 	 -53.211 	 60.142 
23.500 	 -53.148 	 60.137 
23.550 	 -53.085 	 60.133 
23.600 	 -53.023 	 60.128 
23.650 	 -52.960 	 60.124 
23.700 	 -52.898 	 60.120 
23.750 	 -52.836 	 60.115 
23.800 	 -52.773 	 60.111 
23.850 	 -52.711 	 60.107 
23.900 	 -52.650 	 60.103 
23.950 	 -52.588 	 60.098 
24.000 	 -52.526 	 60.094 
24.050 	 -52.465 	 60.090 
24.100 	 -52.404 	 60.086 
24.150 	 -52.342 	 60.082 
24.200 	 -52.281 	 60.078 
24.250 	 -52.220 	 60.074 
24.300 	 -52.160 	 60.069 
24.350 	 -52.099 	 60.065 
24.400 	 -52.038 	 60.061 
24.450 	 -51.978 	 60.057 
24.500 	 -51.918 	 60.053 
24.550 	 -51.857 	 60.049 
24.600 	 -51.797 	 60.045 
24.650 	 -51.737 	 60.042 
24.700 	 -51.677 	 60.038 
24.750 	 -51.617 	 60.034 
24.800 	 -51.558 	 60.030 
24.850 	 -51.498 	 60.026 
24.900 	 -51.439 	 60.022 
24.950 	 -51.379 	 60.018 
25.000 	 -51.320 	 60.015 
25.050 	 -51.261 	 60.011 
25.100 	 -51.201 	 60.007 
25.150 	 -51.142 	 60.003 
25.200 	 -51.083 	 60.000 
25.250 	 -51.024 	 59.996 
25.300 	 -50.965 	 59.992 
25.350 	 -50.907 	 59.989 
25.400 	 -50.848 	 59.985 
25.450 	 -50.789 	 59.981 
25.500 	 -50.730 	 59.978 
25.550 	 -50.672 	 59.974 
25.600 	 -50.613 	 59.971 
25.650 	 -50.555 	 59.967 
25.700 	 -50.496 	 59.964 
25.750 	 -50.438 	 59.960 
25.800 	 -50.380 	 59.957 
25.850 	 -50.321 	 59.953 
25.900 	 -50.263 	 59.950 
25.950 	 -50.205 	 59.947 
26.000 	 -50.146 	 59.943 
26.050 	 -50.088 	 59.940 
26.100 	 -50.030 	 59.936 
26.150 	 -49.972 	 59.933 
26.200 	 -49.913 	 59.930 
26.250 	 -49.855 	 59.927 
26.300 	 -49.797 	 59.923 
26.350 	 -49.738 	 59.920 
26.400 	 -49.680 	 59.917 
26.450 	 -49.622 	 59.914 
26.500 	 -49.563 	 59.910 
26.550 	 -49.505 	 59.907 
26.600 	 -49.446 	 59.904 
26.650 	 -49.388 	 59.901 
26.700 	 -49.329 	 59.898 
26.750 	 -49.270 	 59.895 
26.800 	 -49.212 	 59.892 
26.850 	 -49.153 	 59.889 
26.900 	 -49.094 	 59.886 
26.950 	 -49.035 	 59.883 
27.000 	 -48.976 	 59.880 
27.050 	 -48.916 	 59.877 
27.100 	 -48.857 	 59.874 
27.150 	 -48.797 	 59.871 
27.200 	 -48.738 	 59.868 
27.250 	 -48.678 	 59.865 
27.300 	 -48.618 	 59.862 
27.350 	 -48.558 	 59.859 
27.400 	 -48.497 	 59.857 
27.450 	 -48.437 	 59.854 
27.500 	 -48.376 	 59.851 
27.550 	 -48.315 	 59.848 
27.600 	 -48.253 	 59.846 
27.650 	 -48.192 	 59.843 
27.700 	 -48.130 	 59.840 
27.750 	 -48.068 	 59.837 
27.800 	 -48.006 	 59.835 
27.850 	 -47.943 	 59.832 
27.900 	 -47.880 	 59.830 
27.950 	 -47.816 	 59.827 
28.000 	 -47.753 	 59.824 
28.050 	 -47.688 	 59.822 
28.100 	 -47.624 	 59.819 
28.150 	 -47.559 	 59.817 
28.200 	 -47.493 	 59.814 
28.250 	 -47.427 	 59.812 
28.300 	 -47.360 	 59.809 
28.350 	 -47.293 	 59.807 
28.400 	 -47.226 	 59.805 
28.450 	 -47.157 	 59.802 
28.500 	 -47.088 	 59.800 
28.550 	 -47.019 	 59.798 
28.600 	 -46.948 	 59.795 
28.650 	 -46.877 	 59.793 
28.700 	 -46.805 	 59.791 
28.750 	 -46.733 	 59.789 
28.800 	 -46.659 	 59.786 
28.850 	 -46.584 	 59.784 
28.900 	 -46.508 	 59.782 
28.950 	 -46.432 	 59.780 
29.000 	 -46.354 	 59.778 
29.050 	 -46.275 	 59.776 
29.100 	 -46.194 	 59.774 
29.150 	 -46.112 	 59.772 
29.200 	 -46.029 	 59.770 
29.250 	 -45.944 	 59.768 
29.300 	 -45.858 	 59.766 
29.350 	 -45.769 	 59.764 
29.400 	 -45.679 	 59.762 
29.450 	 -45.586 	 59.760 
29.500 	 -45.492 	 59.758 
29.550 	 -45.394 	 59.757 
29.600 	 -45.294 	 59.755 
29.650 	 -45.192 	 59.753 
29.700 	 -45.086 	 59.752 
29.750 	 -44.976 	 59.750 
29.800 	 -44.863 	 59.748 
29.850 	 -44.746 	 59.747 
29.900 	 -44.624 	 59.745 
29.950 	 -44.497 	 59.744 
30.000 	 -44.364 	 59.742 
30.050 	 -44.225 	 59.741 
30.100 	 -44.078 	 59.740 
30.150 	 -43.924 	 59.738 
30.200 	 -43.759 	 59.737 
30.250 	 -43.584 	 59.736 
30.300 	 -43.396 	 59.735 
30.350 	 -43.192 	 59.734 
30.400 	 -42.970 	 59.733 
30.450 	 -42.725 	 59.732 
30.500 	 -42.450 	 59.731 
30.550 	 -42.139 	 59.730 
30.600 	 -41.776 	 59.730 
30.650 	 -41.341 	 59.729 
30.700 	 -40.795 	 59.729 
30.750 	 -40.056 	 59.729 
30.800 	 0.000 	 119.729 
30.800 	 -68.000 	 119.729 
30.850 	 -67.909 	 119.710 
30.900 	 -67.818 	 119.690 
30.950 	 -67.727 	 119.671 
31.000 	 -67.637 	 119.652 
31.050 	 -67.547 	 119.633 
31.100 	 -67.457 	 119.614 
31.150 	 -67.367 	 119.595 
31.200 	 -67.278 	 119.576 
31.250 	 -67.189 	 119.557 
31.300 	 -67.100 	 119.538 
31.350 	 -67.012 	 119.519 
31.400 	 -66.923 	 119.500 
31.450 	 -66.835 	 119.481 
31.500 	 -66.748 	 119.462 
31.550 	 -66.660 	 119.443 
31.600 	 -66.573 	 119.425 
31.650 	 -66.486 	 119.406 
31.700 	 -66.399 	 119.387 
31.750 	 -66.313 	 119.368 
31.800 	 -66.226 	 119.350 
31.850 	 -66.140 	 119.331 
31.900 	 -66.055 	 119.313 
31.950 	 -65.969 	 119.294 
32.000 	 -65.884 	 119.276 
32.050 	 -65.799 	 119.257 
32.100 	 -65.714 	 119.239 
32.150 	 -65.630 	 119.220 
32.200 	 -65.546 	 119.202 
32.250 	 -65.462 	 119.183 
32.300 	 -65.378 	 119.165 
32.350 	 -65.295 	 119.147 
32.400 	 -65.211 	 119.129 
32.450 	 -65.128 	 119.110 
32.500 	 -65.046 	 119.092 
32.550 	 -64.963 	 119.074 
32.600 	 -64.881 	 119.056 
32.650 	 -64.799 	 119.038 
32.700 	 -64.717 	 119.020 
32.750 	 -64.636 	 119.001 
32.800 	 -64.554 	 118.983 
32.850 	 -64.473 	 118.965 
32.900 	 -64.392 	 118.947 
32.950 	 -64.312 	 118.930 
33.000 	 -64.231 	 118.912 
33.050 	 -64.151 	 118.894 
33.100 	 -64.071 	 118.876 
33.150 	 -63.992 	 118.858 
33.200 	 -63.912 	 118.840 
33.250 	 -63.833 	 118.822 
33.300 	 -63.754 	 118.805 
33.350 	 -63.676 	 118.787 
33.400 	 -63.597 	 118.769 
33.450 	 -63.519 	 118.752 
33.500 	 -63.441 	 118.734 
33.550 	 -63.363 	 118.717 
33.600 	 -63.286 	 118.699 
33.650 	 -63.208 	 118.681 
33.700 	 -63.131 	 118.664 
33.750 	 -63.054 	 118.646 
33.800 	 -62.978 	 118.629 
33.850 	 -62.901 	 118.612 
33.900 	 -62.825 	 118.594 
33.950 	 -62.749 	 118.577 
34.000 	 -62.673 	 118.560 
34.050 	 -62.598 	 118.542 
34.100 	 -62.522 	 118.525 
34.150 	 -62.447 	 118.508 
34.200 	 -62.373 	 118.490 
34.250 	 -62.298 	 118.473 
34.300 	 -62.223 	 118.456 
34.350 	 -62.149 	 118.439 
34.400 	 -62.075 	 118.422 
34.450 	 -62.001 	 118.405 
34.500 	 -61.928 	 118.388 
34.550 	 -61.855 	 118.371 
34.600 	 -61.781 	 118.354 
34.650 	 -61.709 	 118.337 
34.700 	 -61.636 	 118.320 
34.750 	 -61.563 	 118.303 
34.800 	 -61.491 	 118.286 
34.850 	 -61.419 	 118.269 
34.900 	 -61.347 	 118.252 
34.950 	 -61.275 	 118.235 
35.000 	 -61.204 	 118.219 
35.050 	 -61.133 	 118.202 
35.100 	 -61.062 	 118.185 
35.150 	 -60.991 	 118.168 
35.200 	 -60.920 	 118.152 
35.250 	 -60.850 	 118.135 
35.300 	 -60.780 	 118.119 
35.350 	 -60.710 	 118.102 
35.400 	 -60.640 	 118.085 
35.450 	 -60.570 	 118.069 
35.500 	 -60.501 	 118.052 
35.550 	 -60.432 	 118.036 
35.600 	 -60.363 	 118.019 
35.650 	 -60.294 	 118.003 
35.700 	 -60.226 	 117.986 
35.750 	 -60.157 	 117.970 
35.800 	 -60.089 	 117.954 
35.850 	 -60.021 	 117.937 
35.900 	 -59.953 	 117.921 
35.950 	 -59.886 	 117.905 
36.000 	 -59.818 	 117.888 
36.050 	 -59.751 	 117.872 
36.100 	 -59.684 	 117.856 
36.150 	 -59.617 	 117.840 
36.200 	 -59.551 	 117.824 
36.250 	 -59.484 	 117.808 
36.300 	 -59.418 	 117.791 
36.350 	 -59.352 	 117.775 
36.400 	 -59.286 	 117.759 
36.450 	 -59.221 	 117.743 
36.500 	 -59.155 	 117.727 
36.550 	 -59.090 	 117.711 
36.600 	 -59.025 	 117.695 
36.650 	 -58.960 	 117.679 
36.700 	 -58.895 	 117.663 
36.750 	 -58.831 	 117.647 
36.800 	 -58.767 	 117.632 
36.850 	 -58.703 	 117.616 
36.900 	 -58.639 	 117.600 
36.950 	 -58.575 	 117.584 
37.000 	 -58.511 	 117.568 
37.050 	 -58.448 	 117.553 
37.100 	 -58.385 	 117.537 
37.150 	 -58.322 	 117.521 
37.200 	 -58.259 	 117.505 
37.250 	 -58.196 	 117.490 
37.300 	 -58.134 	 117.474 
37.350 	 -58.071 	 117.459 
37.400 	 -58.009 	 117.443 
37.450 	 -57.947 	 117.427 
37.500 	 -57.886 	 117.412 
37.550 	 -57.824 	 117.396 
37.600 	 -57.763 	 117.381 
37.650 	 -57.701 	 117.365 
37.700 	 -57.640 	 117.350 
37.750 	 -57.579 	 117.334 
37.800 	 -57.519 	 117.319 
37.850 	 -57.458 	 117.304 
37.900 	 -57.398 	 117.288 
37.950 	 -57.338 	 117.273 
38.000 	 -57.278 	 117.258 
38.050 	 -57.218 	 117.242 
38.100 	 -57.158 	 117.227 
38.150 	 -57.099 	 117.212 
38.200 	 -57.039 	 117.197 
38.250 	 -56.980 	 117.181 
38.300 	 -56.921 	 117.166 
38.350 	 -56.862 	 117.151 
38.400 	 -56.804 	 117.136 
38.450 	 -56.745 	 117.121 
38.500 	 -56.687 	 117.106 
38.550 	 -56.629 	 117.091 
38.600 	 -56.571 	 117.076 
38.650 	 -56.513 	 117.061 
38.700 	 -56.455 	 117.046 
